FECHA,HORA,BJU
08/06/2018,13,44
08/06/2018,14,46
08/06/2018,15,42
08/06/2018,16,43
08/06/2018,17,39
08/06/2018,18,42
08/06/2018,19,31
08/06/2018,20,29
08/06/2018,21,20
08/06/2018,22,13
08/06/2018,23,31
08/06/2018,24,22
09/06/2018,1,30
09/06/2018,2,18
09/06/2018,3,25
09/06/2018,4,32
09/06/2018,5,26
09/06/2018,6,29
09/06/2018,7,32
09/06/2018,8,32
09/06/2018,9,34
09/06/2018,10,49
09/06/2018,11,60
09/06/2018,12,61
09/06/2018,13,58
09/06/2018,14,49
09/06/2018,15,20
09/06/2018,16,34
09/06/2018,17,23
09/06/2018,18,27
09/06/2018,19,21
09/06/2018,20,21
09/06/2018,21,23
09/06/2018,22,13
09/06/2018,23,26
09/06/2018,24,15
10/06/2018,1,33
10/06/2018,2,18
10/06/2018,3,18
10/06/2018,4,17
10/06/2018,5,20
10/06/2018,6,20
10/06/2018,7,21
10/06/2018,8,27
10/06/2018,9,29
10/06/2018,10,33
10/06/2018,11,39
10/06/2018,12,37
10/06/2018,13,45
10/06/2018,14,42
10/06/2018,15,44
10/06/2018,16,42
10/06/2018,17,35
10/06/2018,18,25
10/06/2018,19,23
10/06/2018,20,25
10/06/2018,21,33
10/06/2018,22,20
10/06/2018,23,29
10/06/2018,24,21
11/06/2018,1,37
11/06/2018,2,10
11/06/2018,3,33
11/06/2018,4,16
11/06/2018,5,16
11/06/2018,6,21
11/06/2018,7,37
11/06/2018,8,30
11/06/2018,9,55
11/06/2018,10,65
11/06/2018,11,52
11/06/2018,12,38
11/06/2018,13,44
11/06/2018,14,37
11/06/2018,15,40
11/06/2018,16,35
11/06/2018,17,29
11/06/2018,18,34
11/06/2018,19,29
11/06/2018,20,28
11/06/2018,21,34
11/06/2018,22,24
11/06/2018,23,45
11/06/2018,24,29
12/06/2018,1,51
12/06/2018,2,27
12/06/2018,3,28
12/06/2018,4,23
12/06/2018,5,37
12/06/2018,6,45
12/06/2018,7,52
12/06/2018,8,46
12/06/2018,9,57
12/06/2018,10,75
12/06/2018,11,100
12/06/2018,12,88
12/06/2018,13,75
12/06/2018,14,42
12/06/2018,15,19
12/06/2018,16,28
12/06/2018,17,47
12/06/2018,18,29
12/06/2018,19,40
12/06/2018,20,27
12/06/2018,21,30
12/06/2018,22,28
12/06/2018,23,23
12/06/2018,24,12
13/06/2018,1,20
13/06/2018,2,14
13/06/2018,3,15
13/06/2018,4,15
13/06/2018,5,6
13/06/2018,6,10
13/06/2018,7,10
13/06/2018,8,12
13/06/2018,9,7
13/06/2018,10,19
13/06/2018,11,17
13/06/2018,12,17
13/06/2018,13,26
13/06/2018,14,15
13/06/2018,15,25
13/06/2018,16,31
13/06/2018,17,35
13/06/2018,18,32
13/06/2018,19,25
13/06/2018,20,23
13/06/2018,21,21
13/06/2018,22,13
13/06/2018,23,19
13/06/2018,24,-99
14/06/2018,1,21
14/06/2018,2,22
14/06/2018,3,16
14/06/2018,4,22
14/06/2018,5,21
14/06/2018,6,22
14/06/2018,7,20
14/06/2018,8,28
14/06/2018,9,37
14/06/2018,10,14
14/06/2018,11,35
14/06/2018,12,45
14/06/2018,13,40
14/06/2018,14,32
14/06/2018,15,39
14/06/2018,16,21
14/06/2018,17,36
14/06/2018,18,18
14/06/2018,19,20
14/06/2018,20,21
14/06/2018,21,23
14/06/2018,22,35
14/06/2018,23,17
14/06/2018,24,35
15/06/2018,1,25
15/06/2018,2,27
15/06/2018,3,32
15/06/2018,4,32
15/06/2018,5,35
15/06/2018,6,36
15/06/2018,7,42
15/06/2018,8,43
15/06/2018,9,47
15/06/2018,10,32
15/06/2018,11,46
15/06/2018,12,37
15/06/2018,13,45
15/06/2018,14,51
15/06/2018,15,60
15/06/2018,16,34
15/06/2018,17,31
15/06/2018,18,19
15/06/2018,19,23
15/06/2018,20,22
15/06/2018,21,14
15/06/2018,22,7
15/06/2018,23,22
15/06/2018,24,24
16/06/2018,1,24
16/06/2018,2,23
16/06/2018,3,18
16/06/2018,4,26
16/06/2018,5,31
16/06/2018,6,28
16/06/2018,7,25
16/06/2018,8,34
16/06/2018,9,33
16/06/2018,10,57
16/06/2018,11,42
16/06/2018,12,37
16/06/2018,13,46
16/06/2018,14,50
16/06/2018,15,32
16/06/2018,16,27
16/06/2018,17,23
16/06/2018,18,22
16/06/2018,19,27
16/06/2018,20,27
16/06/2018,21,31
16/06/2018,22,23
16/06/2018,23,-99
16/06/2018,24,-99
17/06/2018,1,-99
17/06/2018,2,-99
17/06/2018,3,-99
17/06/2018,4,-99
17/06/2018,5,-99
17/06/2018,6,9
17/06/2018,7,15
17/06/2018,8,15
17/06/2018,9,7
17/06/2018,10,12
17/06/2018,11,9
17/06/2018,12,11
17/06/2018,13,8
17/06/2018,14,14
17/06/2018,15,12
17/06/2018,16,16
17/06/2018,17,17
17/06/2018,18,24
17/06/2018,19,23
17/06/2018,20,22
17/06/2018,21,27
17/06/2018,22,12
17/06/2018,23,10
17/06/2018,24,20
18/06/2018,1,8
18/06/2018,2,12
18/06/2018,3,12
18/06/2018,4,12
18/06/2018,5,17
18/06/2018,6,19
18/06/2018,7,26
18/06/2018,8,25
18/06/2018,9,-99
18/06/2018,10,-99
18/06/2018,11,-99
18/06/2018,12,-99
18/06/2018,13,-99
18/06/2018,14,-99
18/06/2018,15,-99
18/06/2018,16,-99
18/06/2018,17,-99
18/06/2018,18,-99
18/06/2018,19,-99
18/06/2018,20,-99
18/06/2018,21,-99
18/06/2018,22,-99
18/06/2018,23,-99
18/06/2018,24,-99
19/06/2018,1,-99
19/06/2018,2,-99
19/06/2018,3,-99
19/06/2018,4,5
19/06/2018,5,7
19/06/2018,6,7
19/06/2018,7,10
19/06/2018,8,11
19/06/2018,9,21
19/06/2018,10,20
19/06/2018,11,18
19/06/2018,12,16
19/06/2018,13,18
19/06/2018,14,21
19/06/2018,15,25
19/06/2018,16,21
19/06/2018,17,24
19/06/2018,18,20
19/06/2018,19,23
19/06/2018,20,31
19/06/2018,21,26
19/06/2018,22,34
19/06/2018,23,34
19/06/2018,24,22
20/06/2018,1,9
20/06/2018,2,9
20/06/2018,3,9
20/06/2018,4,6
20/06/2018,5,-99
20/06/2018,6,15
20/06/2018,7,28
20/06/2018,8,30
20/06/2018,9,59
20/06/2018,10,55
20/06/2018,11,34
20/06/2018,12,29
20/06/2018,13,12
20/06/2018,14,15
20/06/2018,15,41
20/06/2018,16,47
20/06/2018,17,33
20/06/2018,18,38
20/06/2018,19,27
20/06/2018,20,32
20/06/2018,21,32
20/06/2018,22,39
20/06/2018,23,43
20/06/2018,24,31
21/06/2018,1,24
21/06/2018,2,19
21/06/2018,3,25
21/06/2018,4,22
21/06/2018,5,28
21/06/2018,6,33
21/06/2018,7,40
21/06/2018,8,44
21/06/2018,9,49
21/06/2018,10,59
21/06/2018,11,61
21/06/2018,12,48
21/06/2018,13,29
21/06/2018,14,25
21/06/2018,15,28
21/06/2018,16,29
21/06/2018,17,23
21/06/2018,18,32
21/06/2018,19,26
21/06/2018,20,20
21/06/2018,21,18
21/06/2018,22,19
21/06/2018,23,18
21/06/2018,24,11
22/06/2018,1,11
22/06/2018,2,12
22/06/2018,3,6
22/06/2018,4,7
22/06/2018,5,14
22/06/2018,6,20
22/06/2018,7,40
22/06/2018,8,43
22/06/2018,9,25
22/06/2018,10,24
22/06/2018,11,14
22/06/2018,12,21
22/06/2018,13,18
22/06/2018,14,13
22/06/2018,15,-99
22/06/2018,16,17
22/06/2018,17,18
22/06/2018,18,15
22/06/2018,19,16
22/06/2018,20,21
22/06/2018,21,22
22/06/2018,22,19
22/06/2018,23,14
22/06/2018,24,20
23/06/2018,1,8
23/06/2018,2,13
23/06/2018,3,9
23/06/2018,4,10
23/06/2018,5,20
23/06/2018,6,31
23/06/2018,7,33
23/06/2018,8,26
23/06/2018,9,31
23/06/2018,10,36
23/06/2018,11,45
23/06/2018,12,31
23/06/2018,13,32
23/06/2018,14,44
23/06/2018,15,39
23/06/2018,16,29
23/06/2018,17,25
23/06/2018,18,18
23/06/2018,19,20
23/06/2018,20,14
23/06/2018,21,11
23/06/2018,22,20
23/06/2018,23,24
23/06/2018,24,20
24/06/2018,1,16
24/06/2018,2,13
24/06/2018,3,11
24/06/2018,4,10
24/06/2018,5,12
24/06/2018,6,12
24/06/2018,7,8
24/06/2018,8,15
24/06/2018,9,14
24/06/2018,10,16
24/06/2018,11,15
24/06/2018,12,18
24/06/2018,13,18
24/06/2018,14,22
24/06/2018,15,30
24/06/2018,16,12
24/06/2018,17,8
24/06/2018,18,13
24/06/2018,19,16
24/06/2018,20,22
24/06/2018,21,22
24/06/2018,22,26
24/06/2018,23,26
24/06/2018,24,33
25/06/2018,1,29
25/06/2018,2,27
25/06/2018,3,18
25/06/2018,4,25
25/06/2018,5,25
25/06/2018,6,32
25/06/2018,7,42
25/06/2018,8,45
25/06/2018,9,50
25/06/2018,10,52
25/06/2018,11,48
25/06/2018,12,36
25/06/2018,13,29
25/06/2018,14,29
25/06/2018,15,53
25/06/2018,16,51
25/06/2018,17,53
25/06/2018,18,46
25/06/2018,19,28
25/06/2018,20,29
25/06/2018,21,20
25/06/2018,22,25
25/06/2018,23,18
25/06/2018,24,15
26/06/2018,1,18
26/06/2018,2,22
26/06/2018,3,20
26/06/2018,4,16
26/06/2018,5,24
26/06/2018,6,27
26/06/2018,7,33
26/06/2018,8,30
26/06/2018,9,31
26/06/2018,10,38
26/06/2018,11,51
26/06/2018,12,47
26/06/2018,13,47
26/06/2018,14,47
26/06/2018,15,54
26/06/2018,16,54
26/06/2018,17,44
26/06/2018,18,27
26/06/2018,19,36
26/06/2018,20,30
26/06/2018,21,28
26/06/2018,22,26
26/06/2018,23,32
26/06/2018,24,33
27/06/2018,1,28
27/06/2018,2,36
27/06/2018,3,23
27/06/2018,4,25
27/06/2018,5,37
27/06/2018,6,41
27/06/2018,7,41
27/06/2018,8,40
27/06/2018,9,35
27/06/2018,10,34
27/06/2018,11,29
27/06/2018,12,29
27/06/2018,13,35
27/06/2018,14,30
27/06/2018,15,55
27/06/2018,16,45
27/06/2018,17,27
27/06/2018,18,35
27/06/2018,19,25
27/06/2018,20,25
27/06/2018,21,26
27/06/2018,22,21
27/06/2018,23,15
27/06/2018,24,8
28/06/2018,1,5
28/06/2018,2,9
28/06/2018,3,13
28/06/2018,4,17
28/06/2018,5,11
28/06/2018,6,16
28/06/2018,7,28
28/06/2018,8,22
28/06/2018,9,19
28/06/2018,10,31
28/06/2018,11,37
28/06/2018,12,31
28/06/2018,13,28
28/06/2018,14,38
28/06/2018,15,36
28/06/2018,16,24
28/06/2018,17,16
28/06/2018,18,23
28/06/2018,19,19
28/06/2018,20,18
28/06/2018,21,22
28/06/2018,22,27
28/06/2018,23,33
28/06/2018,24,24
29/06/2018,1,16
29/06/2018,2,21
29/06/2018,3,20
29/06/2018,4,20
29/06/2018,5,33
29/06/2018,6,26
29/06/2018,7,27
29/06/2018,8,36
29/06/2018,9,52
29/06/2018,10,59
29/06/2018,11,53
29/06/2018,12,35
29/06/2018,13,50
29/06/2018,14,50
29/06/2018,15,44
29/06/2018,16,31
29/06/2018,17,24
29/06/2018,18,30
29/06/2018,19,14
29/06/2018,20,21
29/06/2018,21,24
29/06/2018,22,23
29/06/2018,23,31
29/06/2018,24,23
30/06/2018,1,29
30/06/2018,2,30
30/06/2018,3,22
30/06/2018,4,21
30/06/2018,5,25
30/06/2018,6,27
30/06/2018,7,30
30/06/2018,8,35
30/06/2018,9,40
30/06/2018,10,45
30/06/2018,11,40
30/06/2018,12,46
30/06/2018,13,59
30/06/2018,14,59
30/06/2018,15,49
30/06/2018,16,34
30/06/2018,17,23
30/06/2018,18,37
30/06/2018,19,19
30/06/2018,20,27
30/06/2018,21,28
30/06/2018,22,27
30/06/2018,23,38
30/06/2018,24,35
01/07/2018,1,30
01/07/2018,2,39
01/07/2018,3,32
01/07/2018,4,36
01/07/2018,5,38
01/07/2018,6,41
01/07/2018,7,39
01/07/2018,8,41
01/07/2018,9,40
01/07/2018,10,37
01/07/2018,11,38
01/07/2018,12,40
01/07/2018,13,50
01/07/2018,14,44
01/07/2018,15,44
01/07/2018,16,41
01/07/2018,17,33
01/07/2018,18,33
01/07/2018,19,44
01/07/2018,20,36
01/07/2018,21,30
01/07/2018,22,24
01/07/2018,23,29
01/07/2018,24,46
02/07/2018,1,31
02/07/2018,2,38
02/07/2018,3,40
02/07/2018,4,39
02/07/2018,5,39
02/07/2018,6,38
02/07/2018,7,52
02/07/2018,8,55
02/07/2018,9,68
02/07/2018,10,78
02/07/2018,11,85
02/07/2018,12,85
02/07/2018,13,86
02/07/2018,14,70
02/07/2018,15,60
02/07/2018,16,42
02/07/2018,17,25
02/07/2018,18,62
02/07/2018,19,24
02/07/2018,20,24
02/07/2018,21,24
02/07/2018,22,34
02/07/2018,23,36
02/07/2018,24,30
03/07/2018,1,32
03/07/2018,2,39
03/07/2018,3,29
03/07/2018,4,16
03/07/2018,5,22
03/07/2018,6,32
03/07/2018,7,43
03/07/2018,8,52
03/07/2018,9,63
03/07/2018,10,63
03/07/2018,11,61
03/07/2018,12,47
03/07/2018,13,37
03/07/2018,14,34
03/07/2018,15,24
03/07/2018,16,29
03/07/2018,17,33
03/07/2018,18,29
03/07/2018,19,28
03/07/2018,20,29
03/07/2018,21,28
03/07/2018,22,27
03/07/2018,23,30
03/07/2018,24,29
04/07/2018,1,31
04/07/2018,2,47
04/07/2018,3,51
04/07/2018,4,46
04/07/2018,5,39
04/07/2018,6,39
04/07/2018,7,56
04/07/2018,8,72
04/07/2018,9,78
04/07/2018,10,99
04/07/2018,11,97
04/07/2018,12,83
04/07/2018,13,67
04/07/2018,14,54
04/07/2018,15,44
04/07/2018,16,38
04/07/2018,17,46
04/07/2018,18,27
04/07/2018,19,21
04/07/2018,20,21
04/07/2018,21,26
04/07/2018,22,27
04/07/2018,23,31
04/07/2018,24,24
05/07/2018,1,31
05/07/2018,2,26
05/07/2018,3,17
05/07/2018,4,27
05/07/2018,5,27
05/07/2018,6,35
05/07/2018,7,36
05/07/2018,8,50
05/07/2018,9,58
05/07/2018,10,58
05/07/2018,11,54
05/07/2018,12,52
05/07/2018,13,30
05/07/2018,14,32
05/07/2018,15,34
05/07/2018,16,38
05/07/2018,17,43
05/07/2018,18,39
05/07/2018,19,33
05/07/2018,20,31
05/07/2018,21,29
05/07/2018,22,23
05/07/2018,23,16
05/07/2018,24,15
06/07/2018,1,13
06/07/2018,2,10
06/07/2018,3,11
06/07/2018,4,14
06/07/2018,5,23
06/07/2018,6,29
06/07/2018,7,31
06/07/2018,8,36
06/07/2018,9,41
06/07/2018,10,37
06/07/2018,11,42
06/07/2018,12,37
06/07/2018,13,38
06/07/2018,14,32
06/07/2018,15,32
06/07/2018,16,29
06/07/2018,17,23
06/07/2018,18,30
06/07/2018,19,20
06/07/2018,20,20
06/07/2018,21,20
06/07/2018,22,26
06/07/2018,23,14
06/07/2018,24,13
07/07/2018,1,9
07/07/2018,2,12
07/07/2018,3,10
07/07/2018,4,10
07/07/2018,5,12
07/07/2018,6,22
07/07/2018,7,30
07/07/2018,8,21
07/07/2018,9,23
07/07/2018,10,24
07/07/2018,11,18
07/07/2018,12,33
07/07/2018,13,35
07/07/2018,14,36
07/07/2018,15,27
07/07/2018,16,23
07/07/2018,17,18
07/07/2018,18,18
07/07/2018,19,8
07/07/2018,20,15
07/07/2018,21,14
07/07/2018,22,10
07/07/2018,23,11
07/07/2018,24,12
08/07/2018,1,15
08/07/2018,2,11
08/07/2018,3,14
08/07/2018,4,22
08/07/2018,5,25
08/07/2018,6,24
08/07/2018,7,21
08/07/2018,8,23
08/07/2018,9,31
08/07/2018,10,33
08/07/2018,11,30
08/07/2018,12,38
08/07/2018,13,40
08/07/2018,14,45
08/07/2018,15,29
08/07/2018,16,18
08/07/2018,17,20
08/07/2018,18,16
08/07/2018,19,9
08/07/2018,20,10
08/07/2018,21,8
08/07/2018,22,14
08/07/2018,23,23
08/07/2018,24,22
09/07/2018,1,22
09/07/2018,2,18
09/07/2018,3,23
09/07/2018,4,17
09/07/2018,5,26
09/07/2018,6,32
09/07/2018,7,30
09/07/2018,8,37
09/07/2018,9,42
09/07/2018,10,51
09/07/2018,11,51
09/07/2018,12,60
09/07/2018,13,55
09/07/2018,14,51
09/07/2018,15,62
09/07/2018,16,44
09/07/2018,17,51
09/07/2018,18,52
09/07/2018,19,26
09/07/2018,20,21
09/07/2018,21,16
09/07/2018,22,16
09/07/2018,23,11
09/07/2018,24,11
10/07/2018,1,11
10/07/2018,2,15
10/07/2018,3,7
10/07/2018,4,8
10/07/2018,5,14
10/07/2018,6,13
10/07/2018,7,20
10/07/2018,8,29
10/07/2018,9,33
10/07/2018,10,36
10/07/2018,11,42
10/07/2018,12,39
10/07/2018,13,46
10/07/2018,14,40
10/07/2018,15,32
10/07/2018,16,31
10/07/2018,17,22
10/07/2018,18,19
10/07/2018,19,22
10/07/2018,20,15
10/07/2018,21,11
10/07/2018,22,10
10/07/2018,23,16
10/07/2018,24,-99
11/07/2018,1,-99
11/07/2018,2,-99
11/07/2018,3,-99
11/07/2018,4,-99
11/07/2018,5,-99
11/07/2018,6,-99
11/07/2018,7,-99
11/07/2018,8,-99
11/07/2018,9,-99
11/07/2018,10,-99
11/07/2018,11,-99
11/07/2018,12,-99
11/07/2018,13,-99
11/07/2018,14,-99
11/07/2018,15,31
11/07/2018,16,32
11/07/2018,17,27
11/07/2018,18,30
11/07/2018,19,36
11/07/2018,20,23
11/07/2018,21,15
11/07/2018,22,15
11/07/2018,23,13
11/07/2018,24,12
12/07/2018,1,16
12/07/2018,2,15
12/07/2018,3,17
12/07/2018,4,14
12/07/2018,5,21
12/07/2018,6,20
12/07/2018,7,24
12/07/2018,8,38
12/07/2018,9,38
12/07/2018,10,45
12/07/2018,11,49
12/07/2018,12,53
12/07/2018,13,54
12/07/2018,14,49
12/07/2018,15,34
12/07/2018,16,31
12/07/2018,17,40
12/07/2018,18,55
12/07/2018,19,61
12/07/2018,20,58
12/07/2018,21,51
12/07/2018,22,50
12/07/2018,23,49
12/07/2018,24,41
13/07/2018,1,41
13/07/2018,2,38
13/07/2018,3,37
13/07/2018,4,35
13/07/2018,5,40
13/07/2018,6,51
13/07/2018,7,48
13/07/2018,8,53
13/07/2018,9,58
13/07/2018,10,63
13/07/2018,11,75
13/07/2018,12,71
13/07/2018,13,76
13/07/2018,14,71
13/07/2018,15,70
13/07/2018,16,41
13/07/2018,17,32
13/07/2018,18,24
13/07/2018,19,26
13/07/2018,20,20
13/07/2018,21,11
13/07/2018,22,14
13/07/2018,23,6
13/07/2018,24,13
14/07/2018,1,15
14/07/2018,2,14
14/07/2018,3,17
14/07/2018,4,20
14/07/2018,5,21
14/07/2018,6,17
14/07/2018,7,22
14/07/2018,8,31
14/07/2018,9,37
14/07/2018,10,29
14/07/2018,11,37
14/07/2018,12,54
14/07/2018,13,65
14/07/2018,14,61
14/07/2018,15,47
14/07/2018,16,25
14/07/2018,17,15
14/07/2018,18,9
14/07/2018,19,22
14/07/2018,20,15
14/07/2018,21,18
14/07/2018,22,16
14/07/2018,23,17
14/07/2018,24,25
15/07/2018,1,22
15/07/2018,2,31
15/07/2018,3,37
15/07/2018,4,34
15/07/2018,5,30
15/07/2018,6,47
15/07/2018,7,53
15/07/2018,8,54
15/07/2018,9,56
15/07/2018,10,65
15/07/2018,11,64
15/07/2018,12,82
15/07/2018,13,93
15/07/2018,14,95
15/07/2018,15,85
15/07/2018,16,69
15/07/2018,17,64
15/07/2018,18,54
15/07/2018,19,44
15/07/2018,20,50
15/07/2018,21,55
15/07/2018,22,33
15/07/2018,23,36
15/07/2018,24,35
16/07/2018,1,51
16/07/2018,2,55
16/07/2018,3,58
16/07/2018,4,58
16/07/2018,5,52
16/07/2018,6,61
16/07/2018,7,69
16/07/2018,8,75
16/07/2018,9,94
16/07/2018,10,105
16/07/2018,11,110
16/07/2018,12,129
16/07/2018,13,132
16/07/2018,14,122
16/07/2018,15,94
16/07/2018,16,86
16/07/2018,17,62
16/07/2018,18,37
16/07/2018,19,35
16/07/2018,20,42
16/07/2018,21,34
16/07/2018,22,51
16/07/2018,23,53
16/07/2018,24,45
17/07/2018,1,57
17/07/2018,2,50
17/07/2018,3,28
17/07/2018,4,32
17/07/2018,5,49
17/07/2018,6,42
17/07/2018,7,53
17/07/2018,8,51
17/07/2018,9,55
17/07/2018,10,65
17/07/2018,11,67
17/07/2018,12,49
17/07/2018,13,47
17/07/2018,14,32
17/07/2018,15,37
17/07/2018,16,36
17/07/2018,17,33
17/07/2018,18,19
17/07/2018,19,26
17/07/2018,20,27
17/07/2018,21,29
17/07/2018,22,26
17/07/2018,23,22
17/07/2018,24,22
18/07/2018,1,23
18/07/2018,2,23
18/07/2018,3,18
18/07/2018,4,22
18/07/2018,5,30
18/07/2018,6,28
18/07/2018,7,31
18/07/2018,8,41
18/07/2018,9,43
18/07/2018,10,38
18/07/2018,11,57
18/07/2018,12,55
18/07/2018,13,48
18/07/2018,14,43
18/07/2018,15,28
18/07/2018,16,39
18/07/2018,17,35
18/07/2018,18,27
18/07/2018,19,45
18/07/2018,20,31
18/07/2018,21,22
18/07/2018,22,23
18/07/2018,23,24
18/07/2018,24,20
19/07/2018,1,22
19/07/2018,2,25
19/07/2018,3,21
19/07/2018,4,19
19/07/2018,5,25
19/07/2018,6,26
19/07/2018,7,33
19/07/2018,8,41
19/07/2018,9,59
19/07/2018,10,61
19/07/2018,11,73
19/07/2018,12,80
19/07/2018,13,54
19/07/2018,14,37
19/07/2018,15,37
19/07/2018,16,42
19/07/2018,17,37
19/07/2018,18,33
19/07/2018,19,24
19/07/2018,20,29
19/07/2018,21,32
19/07/2018,22,32
19/07/2018,23,28
19/07/2018,24,23
20/07/2018,1,29
20/07/2018,2,24
20/07/2018,3,15
20/07/2018,4,16
20/07/2018,5,18
20/07/2018,6,24
20/07/2018,7,34
20/07/2018,8,38
20/07/2018,9,41
20/07/2018,10,28
20/07/2018,11,37
20/07/2018,12,38
20/07/2018,13,47
20/07/2018,14,40
20/07/2018,15,46
20/07/2018,16,48
20/07/2018,17,38
20/07/2018,18,36
20/07/2018,19,24
20/07/2018,20,21
20/07/2018,21,19
20/07/2018,22,22
20/07/2018,23,20
20/07/2018,24,27
21/07/2018,1,18
21/07/2018,2,17
21/07/2018,3,21
21/07/2018,4,19
21/07/2018,5,21
21/07/2018,6,19
21/07/2018,7,25
21/07/2018,8,27
21/07/2018,9,41
21/07/2018,10,55
21/07/2018,11,63
21/07/2018,12,52
21/07/2018,13,28
21/07/2018,14,25
21/07/2018,15,-99
21/07/2018,16,19
21/07/2018,17,16
21/07/2018,18,16
21/07/2018,19,13
21/07/2018,20,19
21/07/2018,21,28
21/07/2018,22,30
21/07/2018,23,30
21/07/2018,24,24
22/07/2018,1,29
22/07/2018,2,29
22/07/2018,3,26
22/07/2018,4,28
22/07/2018,5,32
22/07/2018,6,32
22/07/2018,7,35
22/07/2018,8,36
22/07/2018,9,34
22/07/2018,10,42
22/07/2018,11,50
22/07/2018,12,41
22/07/2018,13,47
22/07/2018,14,60
22/07/2018,15,41
22/07/2018,16,24
22/07/2018,17,22
22/07/2018,18,34
22/07/2018,19,44
22/07/2018,20,37
22/07/2018,21,40
22/07/2018,22,32
22/07/2018,23,31
22/07/2018,24,29
23/07/2018,1,34
23/07/2018,2,18
23/07/2018,3,32
23/07/2018,4,30
23/07/2018,5,34
23/07/2018,6,49
23/07/2018,7,42
23/07/2018,8,44
23/07/2018,9,48
23/07/2018,10,47
23/07/2018,11,56
23/07/2018,12,49
23/07/2018,13,44
23/07/2018,14,53
23/07/2018,15,47
23/07/2018,16,38
23/07/2018,17,32
23/07/2018,18,33
23/07/2018,19,51
23/07/2018,20,41
23/07/2018,21,38
23/07/2018,22,46
23/07/2018,23,41
23/07/2018,24,40
24/07/2018,1,29
24/07/2018,2,27
24/07/2018,3,27
24/07/2018,4,24
24/07/2018,5,31
24/07/2018,6,37
24/07/2018,7,41
24/07/2018,8,42
24/07/2018,9,67
24/07/2018,10,76
24/07/2018,11,56
24/07/2018,12,45
24/07/2018,13,41
24/07/2018,14,40
24/07/2018,15,36
24/07/2018,16,32
24/07/2018,17,38
24/07/2018,18,43
24/07/2018,19,41
24/07/2018,20,-99
24/07/2018,21,25
24/07/2018,22,31
24/07/2018,23,38
24/07/2018,24,23
25/07/2018,1,21
25/07/2018,2,18
25/07/2018,3,16
25/07/2018,4,15
25/07/2018,5,22
25/07/2018,6,30
25/07/2018,7,46
25/07/2018,8,46
25/07/2018,9,53
25/07/2018,10,50
25/07/2018,11,31
25/07/2018,12,53
25/07/2018,13,51
25/07/2018,14,36
25/07/2018,15,42
25/07/2018,16,31
25/07/2018,17,33
25/07/2018,18,35
25/07/2018,19,27
25/07/2018,20,10
25/07/2018,21,16
25/07/2018,22,19
25/07/2018,23,16
25/07/2018,24,22
26/07/2018,1,34
26/07/2018,2,29
26/07/2018,3,29
26/07/2018,4,29
26/07/2018,5,30
26/07/2018,6,35
26/07/2018,7,51
26/07/2018,8,64
26/07/2018,9,60
26/07/2018,10,54
26/07/2018,11,50
26/07/2018,12,42
26/07/2018,13,52
26/07/2018,14,38
26/07/2018,15,37
26/07/2018,16,51
26/07/2018,17,36
26/07/2018,18,23
26/07/2018,19,25
26/07/2018,20,24
26/07/2018,21,24
26/07/2018,22,32
26/07/2018,23,31
26/07/2018,24,30
27/07/2018,1,23
27/07/2018,2,29
27/07/2018,3,30
27/07/2018,4,21
27/07/2018,5,29
27/07/2018,6,45
27/07/2018,7,44
27/07/2018,8,42
27/07/2018,9,50
27/07/2018,10,57
27/07/2018,11,62
27/07/2018,12,63
27/07/2018,13,38
27/07/2018,14,37
27/07/2018,15,38
27/07/2018,16,41
27/07/2018,17,44
27/07/2018,18,34
27/07/2018,19,32
27/07/2018,20,24
27/07/2018,21,27
27/07/2018,22,19
27/07/2018,23,14
27/07/2018,24,12
28/07/2018,1,12
28/07/2018,2,10
28/07/2018,3,13
28/07/2018,4,18
28/07/2018,5,18
28/07/2018,6,21
28/07/2018,7,25
28/07/2018,8,26
28/07/2018,9,37
28/07/2018,10,49
28/07/2018,11,45
28/07/2018,12,53
28/07/2018,13,51
28/07/2018,14,39
28/07/2018,15,32
28/07/2018,16,26
28/07/2018,17,19
28/07/2018,18,13
28/07/2018,19,25
28/07/2018,20,26
28/07/2018,21,18
28/07/2018,22,18
28/07/2018,23,20
28/07/2018,24,22
29/07/2018,1,28
29/07/2018,2,13
29/07/2018,3,14
29/07/2018,4,20
29/07/2018,5,24
29/07/2018,6,18
29/07/2018,7,26
29/07/2018,8,30
29/07/2018,9,29
29/07/2018,10,35
29/07/2018,11,33
29/07/2018,12,35
29/07/2018,13,35
29/07/2018,14,17
29/07/2018,15,15
29/07/2018,16,9
29/07/2018,17,23
29/07/2018,18,30
29/07/2018,19,14
29/07/2018,20,25
29/07/2018,21,24
29/07/2018,22,23
29/07/2018,23,36
29/07/2018,24,23
30/07/2018,1,16
30/07/2018,2,22
30/07/2018,3,18
30/07/2018,4,21
30/07/2018,5,16
30/07/2018,6,21
30/07/2018,7,26
30/07/2018,8,29
30/07/2018,9,48
30/07/2018,10,46
30/07/2018,11,73
30/07/2018,12,67
30/07/2018,13,53
30/07/2018,14,40
30/07/2018,15,29
30/07/2018,16,26
30/07/2018,17,29
30/07/2018,18,-99
30/07/2018,19,9
30/07/2018,20,20
30/07/2018,21,25
30/07/2018,22,22
30/07/2018,23,26
30/07/2018,24,32
31/07/2018,1,19
31/07/2018,2,17
31/07/2018,3,14
31/07/2018,4,13
31/07/2018,5,17
31/07/2018,6,19
31/07/2018,7,18
